Serial No.,Date,Time,Device Name,battery_percentage,filled_level,litres
373,26/12/2024,18:14:44,Vinnaya  Block 2,100,100,83393.28
374,26/12/2024,17:54:41,Vinnaya  Block 2,100,100,83393.28
375,26/12/2024,17:34:42,Vinnaya  Block 2,100,100,83393.28
376,26/12/2024,17:14:42,Vinnaya  Block 2,100,100,83393.28
377,26/12/2024,16:54:43,Vinnaya  Block 2,100,100,83393.28
378,26/12/2024,16:34:44,Vinnaya  Block 2,100,100,83393.28
379,26/12/2024,16:14:44,Vinnaya  Block 2,100,100,83393.28
380,26/12/2024,15:54:44,Vinnaya  Block 2,100,100,83393.28
381,26/12/2024,15:34:44,Vinnaya  Block 2,100,100,83393.28
382,26/12/2024,15:14:44,Vinnaya  Block 2,100,100,83393.28
383,26/12/2024,14:54:44,Vinnaya  Block 2,100,100,83393.28
384,26/12/2024,14:34:44,Vinnaya  Block 2,100,100,83393.28
385,26/12/2024,14:14:45,Vinnaya  Block 2,100,100,83393.28
386,26/12/2024,13:54:44,Vinnaya  Block 2,100,100,83393.28
387,26/12/2024,13:34:44,Vinnaya  Block 2,100,100,83393.28
388,26/12/2024,13:14:44,Vinnaya  Block 2,100,100,83393.28
389,26/12/2024,12:54:44,Vinnaya  Block 2,100,100,83393.28
390,26/12/2024,12:34:44,Vinnaya  Block 2,100,100,83393.28
391,26/12/2024,12:14:44,Vinnaya  Block 2,100,100,83393.28
392,26/12/2024,11:54:44,Vinnaya  Block 2,100,100,83393.28
393,26/12/2024,11:34:44,Vinnaya  Block 2,100,100,83393.28
394,26/12/2024,11:14:44,Vinnaya  Block 2,100,100,83393.28
395,26/12/2024,10:54:44,Vinnaya  Block 2,100,100,83393.28
396,26/12/2024,10:34:44,Vinnaya  Block 2,100,100,83393.28
397,26/12/2024,10:14:44,Vinnaya  Block 2,100,100,83393.28
398,26/12/2024,09:54:44,Vinnaya  Block 2,100,100,83393.28
399,26/12/2024,09:34:44,Vinnaya  Block 2,100,100,83393.28
400,26/12/2024,09:14:45,Vinnaya  Block 2,100,100,83393.28
401,26/12/2024,08:54:45,Vinnaya  Block 2,100,100,83393.28
402,26/12/2024,08:34:45,Vinnaya  Block 2,100,100,83393.28
403,26/12/2024,08:14:45,Vinnaya  Block 2,100,100,83393.28
404,26/12/2024,07:54:45,Vinnaya  Block 2,99,100,83393.28
405,26/12/2024,07:34:45,Vinnaya  Block 2,99,100,83393.28
406,26/12/2024,07:14:45,Vinnaya  Block 2,100,100,83393.28
407,26/12/2024,06:54:45,Vinnaya  Block 2,100,100,83393.28
408,26/12/2024,06:34:45,Vinnaya  Block 2,100,100,83393.28
409,26/12/2024,06:14:45,Vinnaya  Block 2,100,100,83393.28
410,26/12/2024,05:54:45,Vinnaya  Block 2,100,100,83393.28
411,26/12/2024,05:34:45,Vinnaya  Block 2,100,100,83393.28
412,26/12/2024,05:14:45,Vinnaya  Block 2,99,100,83393.28
413,26/12/2024,04:54:45,Vinnaya  Block 2,100,100,83393.28
414,26/12/2024,04:34:45,Vinnaya  Block 2,100,100,83393.28
415,26/12/2024,04:14:45,Vinnaya  Block 2,100,100,83393.28
416,26/12/2024,03:54:45,Vinnaya  Block 2,100,100,83393.28
417,26/12/2024,03:34:45,Vinnaya  Block 2,99,100,83393.28
418,26/12/2024,03:14:45,Vinnaya  Block 2,100,100,83393.28
419,26/12/2024,02:54:45,Vinnaya  Block 2,100,100,83393.28
420,26/12/2024,02:34:45,Vinnaya  Block 2,99,100,83393.28
421,26/12/2024,02:14:45,Vinnaya  Block 2,99,100,83393.28
422,26/12/2024,01:54:46,Vinnaya  Block 2,100,100,83393.28
423,26/12/2024,01:14:45,Vinnaya  Block 2,100,100,83393.28
424,26/12/2024,00:54:45,Vinnaya  Block 2,100,100,83393.28
425,26/12/2024,00:34:45,Vinnaya  Block 2,100,100,83393.28
426,26/12/2024,00:14:45,Vinnaya  Block 2,100,100,83393.28
427,25/12/2024,23:54:45,Vinnaya  Block 2,100,100,83393.28
428,25/12/2024,23:34:45,Vinnaya  Block 2,100,100,83393.28
429,25/12/2024,23:14:45,Vinnaya  Block 2,100,100,83393.28
430,25/12/2024,22:54:45,Vinnaya  Block 2,100,100,83393.28
431,25/12/2024,22:34:45,Vinnaya  Block 2,100,100,83393.28
432,25/12/2024,22:14:45,Vinnaya  Block 2,100,100,83393.28
433,25/12/2024,21:54:45,Vinnaya  Block 2,100,100,83393.28
434,25/12/2024,21:34:45,Vinnaya  Block 2,100,100,83393.28
435,25/12/2024,21:14:45,Vinnaya  Block 2,100,100,83393.28
436,25/12/2024,20:54:45,Vinnaya  Block 2,100,100,83393.28
437,25/12/2024,20:34:45,Vinnaya  Block 2,100,100,83393.28
438,25/12/2024,20:14:45,Vinnaya  Block 2,100,100,83393.28
439,25/12/2024,19:54:45,Vinnaya  Block 2,100,100,83393.28
440,25/12/2024,19:34:45,Vinnaya  Block 2,100,100,83393.28
441,25/12/2024,19:14:45,Vinnaya  Block 2,100,100,83393.28
442,25/12/2024,18:54:46,Vinnaya  Block 2,100,100,83393.28
443,25/12/2024,18:34:46,Vinnaya  Block 2,100,100,83393.28
444,25/12/2024,18:14:46,Vinnaya  Block 2,100,100,83393.28
445,25/12/2024,17:54:46,Vinnaya  Block 2,100,100,83393.28
446,25/12/2024,17:34:46,Vinnaya  Block 2,100,100,83393.28
447,25/12/2024,17:14:46,Vinnaya  Block 2,100,100,83393.28
448,25/12/2024,16:54:46,Vinnaya  Block 2,100,100,83393.28
449,25/12/2024,16:34:46,Vinnaya  Block 2,100,100,83393.28
450,25/12/2024,16:14:46,Vinnaya  Block 2,100,100,83393.28
451,25/12/2024,15:54:46,Vinnaya  Block 2,100,100,83393.28
452,25/12/2024,15:34:46,Vinnaya  Block 2,100,100,83393.28
453,25/12/2024,15:14:46,Vinnaya  Block 2,100,100,83393.28
454,25/12/2024,14:54:45,Vinnaya  Block 2,100,100,83393.28
455,25/12/2024,14:34:46,Vinnaya  Block 2,100,100,83393.28
456,25/12/2024,14:14:46,Vinnaya  Block 2,100,100,83393.28
457,25/12/2024,13:54:46,Vinnaya  Block 2,100,100,83393.28
458,25/12/2024,13:34:46,Vinnaya  Block 2,100,100,83393.28
459,25/12/2024,13:14:46,Vinnaya  Block 2,100,100,83393.28
460,25/12/2024,12:54:46,Vinnaya  Block 2,100,100,83393.28
461,25/12/2024,12:34:46,Vinnaya  Block 2,100,100,83393.28
462,25/12/2024,12:14:46,Vinnaya  Block 2,100,100,83393.28
463,25/12/2024,11:54:46,Vinnaya  Block 2,100,100,83393.28
464,25/12/2024,11:34:46,Vinnaya  Block 2,100,100,83393.28
465,25/12/2024,11:14:46,Vinnaya  Block 2,100,100,83393.28
466,25/12/2024,10:54:46,Vinnaya  Block 2,100,100,83393.28
467,25/12/2024,10:34:46,Vinnaya  Block 2,100,100,83393.28
468,25/12/2024,10:14:46,Vinnaya  Block 2,100,100,83393.28
469,25/12/2024,09:54:46,Vinnaya  Block 2,100,100,83393.28
470,25/12/2024,09:34:46,Vinnaya  Block 2,100,100,83393.28
471,25/12/2024,09:14:46,Vinnaya  Block 2,100,100,83393.28
472,25/12/2024,08:54:46,Vinnaya  Block 2,100,100,83393.28
473,25/12/2024,08:34:46,Vinnaya  Block 2,100,100,83393.28
474,25/12/2024,08:14:46,Vinnaya  Block 2,100,100,83393.28
475,25/12/2024,07:54:46,Vinnaya  Block 2,100,100,83393.28
476,25/12/2024,07:34:46,Vinnaya  Block 2,99,100,83393.28
477,25/12/2024,07:14:46,Vinnaya  Block 2,99,100,83393.28
478,25/12/2024,06:54:46,Vinnaya  Block 2,99,100,83393.28
479,25/12/2024,06:34:46,Vinnaya  Block 2,99,100,83393.28
480,25/12/2024,06:14:46,Vinnaya  Block 2,99,100,83393.28
481,25/12/2024,05:54:46,Vinnaya  Block 2,99,100,83393.28
482,25/12/2024,05:34:46,Vinnaya  Block 2,99,100,83393.28
483,25/12/2024,05:14:46,Vinnaya  Block 2,99,100,83393.28
484,25/12/2024,04:54:46,Vinnaya  Block 2,100,100,83393.28
485,25/12/2024,04:34:46,Vinnaya  Block 2,100,100,83393.28
486,25/12/2024,04:14:46,Vinnaya  Block 2,100,100,83393.28
487,25/12/2024,03:54:46,Vinnaya  Block 2,100,100,83393.28
488,25/12/2024,03:34:46,Vinnaya  Block 2,100,100,83393.28
489,25/12/2024,03:14:47,Vinnaya  Block 2,99,100,83393.28
490,25/12/2024,02:54:47,Vinnaya  Block 2,100,100,83393.28
491,25/12/2024,02:34:47,Vinnaya  Block 2,100,100,83393.28
492,25/12/2024,02:14:47,Vinnaya  Block 2,100,100,83393.28
493,25/12/2024,01:54:47,Vinnaya  Block 2,100,100,83393.28
494,25/12/2024,01:34:47,Vinnaya  Block 2,100,100,83393.28
495,25/12/2024,01:14:47,Vinnaya  Block 2,100,100,83393.28
496,25/12/2024,00:54:47,Vinnaya  Block 2,100,100,83393.28
497,25/12/2024,00:34:47,Vinnaya  Block 2,100,100,83393.28
498,25/12/2024,00:14:47,Vinnaya  Block 2,100,100,83393.28
499,24/12/2024,23:54:47,Vinnaya  Block 2,100,100,83393.28
500,24/12/2024,23:34:47,Vinnaya  Block 2,100,100,83393.28
501,24/12/2024,23:14:47,Vinnaya  Block 2,100,100,83393.28
502,24/12/2024,22:54:47,Vinnaya  Block 2,100,100,83393.28
503,24/12/2024,22:34:47,Vinnaya  Block 2,100,100,83393.28
504,24/12/2024,22:14:47,Vinnaya  Block 2,100,100,83393.28
505,24/12/2024,21:54:47,Vinnaya  Block 2,100,100,83393.28
506,24/12/2024,21:34:47,Vinnaya  Block 2,100,100,83393.28
507,24/12/2024,21:14:47,Vinnaya  Block 2,100,100,83393.28
508,24/12/2024,20:34:47,Vinnaya  Block 2,100,100,83393.28
509,24/12/2024,20:14:47,Vinnaya  Block 2,100,100,83393.28
510,24/12/2024,19:54:47,Vinnaya  Block 2,100,100,83393.28
511,24/12/2024,19:34:47,Vinnaya  Block 2,100,100,83393.28
512,24/12/2024,19:14:47,Vinnaya  Block 2,100,100,83393.28
513,24/12/2024,18:54:47,Vinnaya  Block 2,100,100,83393.28
514,24/12/2024,18:34:47,Vinnaya  Block 2,100,100,83393.28
515,24/12/2024,18:14:47,Vinnaya  Block 2,100,100,83393.28
516,24/12/2024,17:54:47,Vinnaya  Block 2,100,100,83393.28
517,24/12/2024,17:34:47,Vinnaya  Block 2,100,100,83393.28
518,24/12/2024,17:14:46,Vinnaya  Block 2,100,100,83393.28
519,24/12/2024,16:54:47,Vinnaya  Block 2,100,100,83393.28
520,24/12/2024,16:34:47,Vinnaya  Block 2,100,100,83393.28
521,24/12/2024,16:14:47,Vinnaya  Block 2,100,100,83393.28
522,24/12/2024,15:54:47,Vinnaya  Block 2,100,100,83393.28
523,24/12/2024,15:34:47,Vinnaya  Block 2,100,100,83393.28
524,24/12/2024,15:14:47,Vinnaya  Block 2,100,100,83393.28
525,24/12/2024,14:54:47,Vinnaya  Block 2,100,100,83393.28
526,24/12/2024,14:34:47,Vinnaya  Block 2,100,100,83393.28
527,24/12/2024,14:14:47,Vinnaya  Block 2,100,100,83393.28
528,24/12/2024,13:54:47,Vinnaya  Block 2,100,100,83393.28
529,24/12/2024,13:34:47,Vinnaya  Block 2,100,100,83393.28
530,24/12/2024,13:14:47,Vinnaya  Block 2,100,100,83393.28
531,24/12/2024,12:54:47,Vinnaya  Block 2,100,100,83393.28
532,24/12/2024,12:34:56,Vinnaya  Block 2,100,100,83393.28
533,24/12/2024,12:14:48,Vinnaya  Block 2,100,100,83393.28
534,24/12/2024,11:54:48,Vinnaya  Block 2,100,100,83393.28
535,24/12/2024,11:34:48,Vinnaya  Block 2,100,100,83393.28
536,24/12/2024,11:14:48,Vinnaya  Block 2,100,100,83393.28
537,24/12/2024,10:54:48,Vinnaya  Block 2,100,100,83393.28
538,24/12/2024,10:34:48,Vinnaya  Block 2,100,100,83393.28
539,24/12/2024,10:14:47,Vinnaya  Block 2,100,100,83393.28
540,24/12/2024,09:54:48,Vinnaya  Block 2,100,100,83393.28
541,24/12/2024,09:34:48,Vinnaya  Block 2,100,100,83393.28
542,24/12/2024,09:14:48,Vinnaya  Block 2,100,100,83393.28
543,24/12/2024,08:54:47,Vinnaya  Block 2,100,100,83393.28
544,24/12/2024,08:34:47,Vinnaya  Block 2,100,100,83393.28
545,24/12/2024,08:14:47,Vinnaya  Block 2,100,100,83393.28
546,24/12/2024,07:54:47,Vinnaya  Block 2,99,100,83393.28
547,24/12/2024,07:34:48,Vinnaya  Block 2,99,100,83393.28
548,24/12/2024,07:14:48,Vinnaya  Block 2,99,100,83393.28
549,24/12/2024,06:54:48,Vinnaya  Block 2,99,100,83393.28
550,24/12/2024,06:34:48,Vinnaya  Block 2,97,100,83393.28
551,24/12/2024,06:14:48,Vinnaya  Block 2,97,100,83393.28
552,24/12/2024,05:54:48,Vinnaya  Block 2,99,100,83393.28
553,24/12/2024,05:34:48,Vinnaya  Block 2,98,100,83393.28
554,24/12/2024,05:14:48,Vinnaya  Block 2,98,100,83393.28
555,24/12/2024,04:54:48,Vinnaya  Block 2,99,100,83393.28
556,24/12/2024,04:34:48,Vinnaya  Block 2,99,100,83393.28
557,24/12/2024,04:14:48,Vinnaya  Block 2,98,100,83393.28
558,24/12/2024,03:54:48,Vinnaya  Block 2,100,100,83393.28
559,24/12/2024,03:34:48,Vinnaya  Block 2,99,100,83393.28
560,24/12/2024,03:14:48,Vinnaya  Block 2,99,100,83393.28
561,24/12/2024,02:54:48,Vinnaya  Block 2,98,100,83393.28
562,24/12/2024,02:34:48,Vinnaya  Block 2,99,100,83393.28
563,24/12/2024,02:14:48,Vinnaya  Block 2,99,100,83393.28
564,24/12/2024,01:54:48,Vinnaya  Block 2,99,100,83393.28
565,24/12/2024,01:34:48,Vinnaya  Block 2,99,100,83393.28
566,24/12/2024,01:14:48,Vinnaya  Block 2,100,100,83393.28
567,24/12/2024,00:54:46,Vinnaya  Block 2,100,100,83393.28
568,24/12/2024,00:34:46,Vinnaya  Block 2,99,100,83393.28
569,24/12/2024,00:14:47,Vinnaya  Block 2,100,100,83393.28
570,23/12/2024,23:54:47,Vinnaya  Block 2,100,100,83393.28
571,23/12/2024,23:34:47,Vinnaya  Block 2,100,100,83393.28
572,23/12/2024,23:14:47,Vinnaya  Block 2,100,100,83393.28
573,23/12/2024,22:54:47,Vinnaya  Block 2,100,100,83393.28
574,23/12/2024,22:34:47,Vinnaya  Block 2,100,100,83393.28
575,23/12/2024,22:14:48,Vinnaya  Block 2,100,100,83393.28
576,23/12/2024,21:54:48,Vinnaya  Block 2,100,100,83393.28
577,23/12/2024,21:34:48,Vinnaya  Block 2,100,100,83393.28
578,23/12/2024,20:54:48,Vinnaya  Block 2,100,100,83393.28
579,23/12/2024,20:34:48,Vinnaya  Block 2,100,100,83393.28
580,23/12/2024,20:14:48,Vinnaya  Block 2,100,100,83393.28
581,23/12/2024,19:54:48,Vinnaya  Block 2,100,100,83393.28
582,23/12/2024,19:34:48,Vinnaya  Block 2,100,100,83393.28
583,23/12/2024,19:14:48,Vinnaya  Block 2,100,100,83393.28
584,23/12/2024,18:54:49,Vinnaya  Block 2,100,100,83393.28
585,23/12/2024,18:34:49,Vinnaya  Block 2,100,100,83393.28
586,23/12/2024,18:14:49,Vinnaya  Block 2,100,100,83393.28
587,23/12/2024,17:54:47,Vinnaya  Block 2,100,100,83393.28
588,23/12/2024,17:34:47,Vinnaya  Block 2,100,100,83393.28
589,23/12/2024,17:15:05,Vinnaya  Block 2,100,100,83393.28
590,23/12/2024,16:54:48,Vinnaya  Block 2,100,100,83393.28
591,23/12/2024,16:34:48,Vinnaya  Block 2,100,100,83393.28
592,23/12/2024,16:14:48,Vinnaya  Block 2,100,100,83393.28
593,23/12/2024,15:54:48,Vinnaya  Block 2,100,100,83393.28
594,23/12/2024,15:34:48,Vinnaya  Block 2,100,100,83393.28
595,23/12/2024,15:14:49,Vinnaya  Block 2,100,100,83393.28
596,23/12/2024,14:54:43,Vinnaya  Block 2,100,100,83393.28
597,23/12/2024,14:34:43,Vinnaya  Block 2,100,100,83393.28
598,23/12/2024,14:14:44,Vinnaya  Block 2,100,100,83393.28
599,23/12/2024,13:54:43,Vinnaya  Block 2,100,100,83393.28
600,23/12/2024,13:34:44,Vinnaya  Block 2,100,100,83393.28
601,23/12/2024,13:14:45,Vinnaya  Block 2,100,100,83393.28
602,23/12/2024,12:54:45,Vinnaya  Block 2,100,100,83393.28
603,23/12/2024,12:34:45,Vinnaya  Block 2,100,100,83393.28
604,23/12/2024,12:14:45,Vinnaya  Block 2,100,100,83393.28
605,23/12/2024,11:54:46,Vinnaya  Block 2,100,100,83393.28
606,23/12/2024,11:34:46,Vinnaya  Block 2,100,100,83393.28
607,23/12/2024,11:14:46,Vinnaya  Block 2,100,100,83393.28
608,23/12/2024,10:54:46,Vinnaya  Block 2,100,100,83393.28
609,23/12/2024,10:34:47,Vinnaya  Block 2,100,100,83393.28
610,23/12/2024,10:14:47,Vinnaya  Block 2,100,100,83393.28
611,23/12/2024,09:54:47,Vinnaya  Block 2,100,100,83393.28
612,23/12/2024,09:34:48,Vinnaya  Block 2,100,100,83393.28
613,23/12/2024,09:14:48,Vinnaya  Block 2,100,100,83393.28
614,23/12/2024,08:54:48,Vinnaya  Block 2,100,100,83393.28
615,23/12/2024,08:34:48,Vinnaya  Block 2,100,100,83393.28
616,23/12/2024,08:14:49,Vinnaya  Block 2,99,100,83393.28
617,23/12/2024,07:54:49,Vinnaya  Block 2,99,100,83393.28
618,23/12/2024,07:34:49,Vinnaya  Block 2,99,100,83393.28
619,23/12/2024,07:14:49,Vinnaya  Block 2,98,100,83393.28
620,23/12/2024,06:54:49,Vinnaya  Block 2,98,100,83393.28
621,23/12/2024,06:34:49,Vinnaya  Block 2,100,100,83393.28
622,23/12/2024,06:14:49,Vinnaya  Block 2,99,100,83393.28
623,23/12/2024,05:54:50,Vinnaya  Block 2,97,100,83393.28
624,23/12/2024,05:35:36,Vinnaya  Block 2,100,100,83393.28
625,23/12/2024,05:14:50,Vinnaya  Block 2,98,100,83393.28
626,23/12/2024,04:54:50,Vinnaya  Block 2,99,100,83393.28
627,23/12/2024,04:34:50,Vinnaya  Block 2,98,100,83393.28
628,23/12/2024,04:14:50,Vinnaya  Block 2,98,100,83393.28
629,23/12/2024,03:54:50,Vinnaya  Block 2,99,100,83393.28
630,23/12/2024,03:34:50,Vinnaya  Block 2,98,100,83393.28
631,23/12/2024,03:14:50,Vinnaya  Block 2,98,100,83393.28
632,23/12/2024,02:54:50,Vinnaya  Block 2,99,100,83393.28
633,23/12/2024,02:34:50,Vinnaya  Block 2,99,100,83393.28
634,23/12/2024,02:15:16,Vinnaya  Block 2,98,100,83393.28
635,23/12/2024,01:54:50,Vinnaya  Block 2,99,100,83393.28
636,23/12/2024,01:34:50,Vinnaya  Block 2,98,100,83393.28
637,23/12/2024,01:14:50,Vinnaya  Block 2,99,100,83393.28
638,23/12/2024,00:54:50,Vinnaya  Block 2,99,100,83393.28
639,23/12/2024,00:34:50,Vinnaya  Block 2,99,100,83393.28
640,23/12/2024,00:14:50,Vinnaya  Block 2,98,100,83393.28
641,22/12/2024,23:54:50,Vinnaya  Block 2,99,100,83393.28
642,22/12/2024,23:34:50,Vinnaya  Block 2,99,100,83393.28
643,22/12/2024,23:14:50,Vinnaya  Block 2,99,100,83393.28
644,22/12/2024,22:54:50,Vinnaya  Block 2,100,100,83393.28
645,22/12/2024,22:34:50,Vinnaya  Block 2,99,100,83393.28
646,22/12/2024,22:14:50,Vinnaya  Block 2,99,100,83393.28
647,22/12/2024,21:54:50,Vinnaya  Block 2,99,100,83393.28
648,22/12/2024,21:34:50,Vinnaya  Block 2,99,100,83393.28
649,22/12/2024,21:14:50,Vinnaya  Block 2,99,100,83393.28
650,22/12/2024,20:54:50,Vinnaya  Block 2,100,100,83393.28
651,22/12/2024,20:34:50,Vinnaya  Block 2,99,100,83393.28
652,22/12/2024,20:14:50,Vinnaya  Block 2,99,100,83393.28
653,22/12/2024,19:54:50,Vinnaya  Block 2,100,100,83393.28
654,22/12/2024,19:34:50,Vinnaya  Block 2,100,100,83393.28
655,22/12/2024,19:14:50,Vinnaya  Block 2,100,100,83393.28
656,22/12/2024,18:54:50,Vinnaya  Block 2,100,100,83393.28
657,22/12/2024,18:34:50,Vinnaya  Block 2,100,100,83393.28
658,22/12/2024,18:14:50,Vinnaya  Block 2,100,100,83393.28
659,22/12/2024,17:54:50,Vinnaya  Block 2,100,100,83393.28
660,22/12/2024,17:34:50,Vinnaya  Block 2,100,100,83393.28
661,22/12/2024,17:14:50,Vinnaya  Block 2,100,100,83393.28
662,22/12/2024,16:54:50,Vinnaya  Block 2,100,100,83393.28
663,22/12/2024,16:34:50,Vinnaya  Block 2,100,100,83393.28
664,22/12/2024,16:14:50,Vinnaya  Block 2,100,100,83393.28
665,22/12/2024,15:54:50,Vinnaya  Block 2,100,100,83393.28
666,22/12/2024,15:34:51,Vinnaya  Block 2,100,100,83393.28
667,22/12/2024,15:14:51,Vinnaya  Block 2,100,100,83393.28
668,22/12/2024,14:54:51,Vinnaya  Block 2,100,100,83393.28
669,22/12/2024,14:34:51,Vinnaya  Block 2,100,100,83393.28
670,22/12/2024,14:14:51,Vinnaya  Block 2,100,100,83393.28
671,22/12/2024,13:54:51,Vinnaya  Block 2,100,100,83393.28
672,22/12/2024,13:34:59,Vinnaya  Block 2,100,100,83393.28
673,22/12/2024,13:14:51,Vinnaya  Block 2,100,100,83393.28
674,22/12/2024,12:54:51,Vinnaya  Block 2,100,100,83393.28
675,22/12/2024,12:34:51,Vinnaya  Block 2,100,100,83393.28
676,22/12/2024,12:14:51,Vinnaya  Block 2,100,100,83393.28
677,22/12/2024,11:54:51,Vinnaya  Block 2,100,100,83393.28
678,22/12/2024,11:34:51,Vinnaya  Block 2,100,100,83393.28
679,22/12/2024,11:14:51,Vinnaya  Block 2,100,100,83393.28
680,22/12/2024,10:54:51,Vinnaya  Block 2,100,100,83393.28
681,22/12/2024,10:34:59,Vinnaya  Block 2,100,100,83393.28
682,22/12/2024,10:14:51,Vinnaya  Block 2,100,100,83393.28
683,22/12/2024,09:54:51,Vinnaya  Block 2,100,100,83393.28
684,22/12/2024,09:34:51,Vinnaya  Block 2,100,100,83393.28
685,22/12/2024,09:14:51,Vinnaya  Block 2,100,100,83393.28
686,22/12/2024,08:54:51,Vinnaya  Block 2,100,100,83393.28
687,22/12/2024,08:34:51,Vinnaya  Block 2,99,100,83393.28
688,22/12/2024,08:14:51,Vinnaya  Block 2,99,100,83393.28
689,22/12/2024,07:54:51,Vinnaya  Block 2,100,100,83393.28
690,22/12/2024,07:34:51,Vinnaya  Block 2,99,100,83393.28
691,22/12/2024,07:14:51,Vinnaya  Block 2,99,100,83393.28
692,22/12/2024,06:54:51,Vinnaya  Block 2,100,100,83393.28
693,22/12/2024,06:34:51,Vinnaya  Block 2,99,100,83393.28
694,22/12/2024,06:14:51,Vinnaya  Block 2,98,100,83393.28
695,22/12/2024,05:54:51,Vinnaya  Block 2,100,100,83393.28
696,22/12/2024,05:34:51,Vinnaya  Block 2,98,100,83393.28
697,22/12/2024,05:14:51,Vinnaya  Block 2,99,100,83393.28
698,22/12/2024,04:54:51,Vinnaya  Block 2,99,100,83393.28
699,22/12/2024,04:34:51,Vinnaya  Block 2,98,100,83393.28
700,22/12/2024,04:14:51,Vinnaya  Block 2,99,100,83393.28
701,22/12/2024,03:54:51,Vinnaya  Block 2,99,100,83393.28
702,22/12/2024,03:34:51,Vinnaya  Block 2,98,100,83393.28
703,22/12/2024,03:14:51,Vinnaya  Block 2,97,100,83393.28
704,22/12/2024,02:54:52,Vinnaya  Block 2,100,100,83393.28
705,22/12/2024,02:34:52,Vinnaya  Block 2,99,100,83393.28
706,22/12/2024,02:14:52,Vinnaya  Block 2,99,100,83393.28
707,22/12/2024,01:54:52,Vinnaya  Block 2,98,100,83393.28
708,22/12/2024,01:34:52,Vinnaya  Block 2,98,100,83393.28
709,22/12/2024,01:14:52,Vinnaya  Block 2,99,100,83393.28
710,22/12/2024,00:54:52,Vinnaya  Block 2,99,100,83393.28
711,22/12/2024,00:34:52,Vinnaya  Block 2,100,100,83393.28
712,22/12/2024,00:14:52,Vinnaya  Block 2,99,100,83393.28
713,21/12/2024,23:54:52,Vinnaya  Block 2,99,100,83393.28
714,21/12/2024,23:34:52,Vinnaya  Block 2,99,100,83393.28
715,21/12/2024,23:14:52,Vinnaya  Block 2,100,100,83393.28
716,21/12/2024,22:54:52,Vinnaya  Block 2,99,100,83393.28
717,21/12/2024,22:34:52,Vinnaya  Block 2,99,100,83393.28
718,21/12/2024,22:14:53,Vinnaya  Block 2,100,100,83393.28
719,21/12/2024,21:55:48,Vinnaya  Block 2,100,100,83393.28
720,21/12/2024,21:34:52,Vinnaya  Block 2,100,100,83393.28
721,21/12/2024,21:14:52,Vinnaya  Block 2,100,100,83393.28
722,21/12/2024,20:55:46,Vinnaya  Block 2,100,100,83393.28
723,21/12/2024,20:34:52,Vinnaya  Block 2,100,100,83393.28
724,21/12/2024,20:14:53,Vinnaya  Block 2,100,100,83393.28
725,21/12/2024,19:54:52,Vinnaya  Block 2,100,100,83393.28
726,21/12/2024,19:34:52,Vinnaya  Block 2,100,100,83393.28
727,21/12/2024,19:14:52,Vinnaya  Block 2,100,100,83393.28
728,21/12/2024,18:54:52,Vinnaya  Block 2,100,100,83393.28
729,21/12/2024,18:34:52,Vinnaya  Block 2,100,100,83393.28
730,21/12/2024,18:14:52,Vinnaya  Block 2,100,100,83393.28
731,21/12/2024,17:54:52,Vinnaya  Block 2,100,100,83393.28
732,21/12/2024,17:34:52,Vinnaya  Block 2,100,100,83393.28
733,21/12/2024,17:14:52,Vinnaya  Block 2,100,100,83393.28
734,21/12/2024,16:54:52,Vinnaya  Block 2,100,100,83393.28
735,21/12/2024,16:34:52,Vinnaya  Block 2,100,100,83393.28
736,21/12/2024,16:14:52,Vinnaya  Block 2,100,100,83393.28
737,21/12/2024,15:54:52,Vinnaya  Block 2,100,100,83393.28
738,21/12/2024,15:34:52,Vinnaya  Block 2,100,100,83393.28
739,21/12/2024,15:14:52,Vinnaya  Block 2,100,100,83393.28
740,21/12/2024,14:54:52,Vinnaya  Block 2,100,100,83393.28
741,21/12/2024,14:34:52,Vinnaya  Block 2,100,100,83393.28
742,21/12/2024,14:14:52,Vinnaya  Block 2,100,100,83393.28
743,21/12/2024,13:54:52,Vinnaya  Block 2,100,100,83393.28
744,21/12/2024,13:34:52,Vinnaya  Block 2,100,100,83393.28
745,21/12/2024,13:14:52,Vinnaya  Block 2,100,100,83393.28
746,21/12/2024,12:54:53,Vinnaya  Block 2,100,100,83393.28
747,21/12/2024,08:54:53,Vinnaya  Block 2,100,100,83393.28
748,21/12/2024,08:34:52,Vinnaya  Block 2,100,100,83393.28
749,21/12/2024,08:14:53,Vinnaya  Block 2,99,100,83393.28
750,21/12/2024,07:54:53,Vinnaya  Block 2,100,100,83393.28
751,21/12/2024,07:34:53,Vinnaya  Block 2,99,100,83393.28
752,21/12/2024,07:14:53,Vinnaya  Block 2,99,100,83393.28
753,21/12/2024,06:54:53,Vinnaya  Block 2,100,100,83393.28
754,21/12/2024,06:34:53,Vinnaya  Block 2,100,100,83393.28
755,21/12/2024,06:14:53,Vinnaya  Block 2,100,100,83393.28
756,21/12/2024,05:54:53,Vinnaya  Block 2,100,100,83393.28
757,21/12/2024,05:34:53,Vinnaya  Block 2,100,100,83393.28
758,21/12/2024,05:14:53,Vinnaya  Block 2,100,100,83393.28
759,21/12/2024,04:54:53,Vinnaya  Block 2,100,100,83393.28
760,21/12/2024,04:34:53,Vinnaya  Block 2,100,100,83393.28
