Serial No.,Date,Time,Device Name,battery_percentage,filled_level,litres
389,26/12/2024,12:49:21,Kaveri ugt level,90,77.22,370871.82
390,26/12/2024,12:29:21,Kaveri ugt level,92,75.53,362754.24
391,26/12/2024,12:09:21,Kaveri ugt level,92,73.45,352776.39
392,26/12/2024,11:49:22,Kaveri ugt level,93,70.46,338401.51
393,26/12/2024,11:29:22,Kaveri ugt level,94,70.6,339077.98
394,26/12/2024,11:09:22,Kaveri ugt level,96,72.11,346349.97
395,26/12/2024,10:49:22,Kaveri ugt level,93,73.77,354298.43
396,26/12/2024,10:29:22,Kaveri ugt level,94,74.89,359710.15
397,26/12/2024,10:09:22,Kaveri ugt level,93,73.73,354129.32
398,26/12/2024,09:49:22,Kaveri ugt level,90,73.73,354129.32
399,26/12/2024,09:29:21,Kaveri ugt level,90,73.7,353960.2
400,26/12/2024,09:09:22,Kaveri ugt level,88,73.7,353960.2
401,26/12/2024,08:49:31,Kaveri ugt level,91,73.7,353960.2
402,26/12/2024,08:29:22,Kaveri ugt level,91,73.7,353960.2
403,26/12/2024,08:09:22,Kaveri ugt level,91,73.7,353960.2
404,26/12/2024,07:49:22,Kaveri ugt level,88,73.7,353960.2
405,26/12/2024,07:29:22,Kaveri ugt level,90,73.7,353960.2
406,26/12/2024,07:09:22,Kaveri ugt level,88,73.7,353960.2
407,26/12/2024,06:49:22,Kaveri ugt level,88,73.7,353960.2
408,26/12/2024,06:29:22,Kaveri ugt level,89,75.7,363599.82
409,26/12/2024,06:10:24,Kaveri ugt level,90,79.89,383724.65
410,26/12/2024,05:49:22,Kaveri ugt level,88,81.27,390320.18
411,26/12/2024,05:29:22,Kaveri ugt level,89,80.77,387952.56
412,26/12/2024,05:09:22,Kaveri ugt level,89,80.28,385584.93
413,26/12/2024,04:49:22,Kaveri ugt level,92,79.75,383048.19
414,26/12/2024,04:29:23,Kaveri ugt level,89,81.58,391842.23
415,26/12/2024,04:09:23,Kaveri ugt level,90,80.35,385923.16
416,26/12/2024,03:50:23,Kaveri ugt level,91,79.01,379496.75
417,26/12/2024,03:29:23,Kaveri ugt level,88,77.64,372901.21
418,26/12/2024,03:09:22,Kaveri ugt level,90,76.34,366643.92
419,26/12/2024,02:49:23,Kaveri ugt level,88,74.93,359879.27
420,26/12/2024,02:29:22,Kaveri ugt level,92,73.27,351930.81
421,26/12/2024,02:09:23,Kaveri ugt level,88,71.23,342122.07
422,26/12/2024,01:49:23,Kaveri ugt level,88,68.56,329269.24
423,26/12/2024,01:29:22,Kaveri ugt level,89,65.77,315909.06
424,26/12/2024,01:09:23,Kaveri ugt level,88,64.75,311004.69
425,26/12/2024,00:49:23,Kaveri ugt level,91,65.88,316416.4
426,26/12/2024,00:29:22,Kaveri ugt level,92,63.7,305931.2
427,26/12/2024,00:09:23,Kaveri ugt level,90,60.99,292909.25
428,25/12/2024,23:49:23,Kaveri ugt level,92,59.51,285806.37
429,25/12/2024,23:29:23,Kaveri ugt level,88,57.89,278027.03
430,25/12/2024,23:09:22,Kaveri ugt level,90,56.51,271431.5
431,25/12/2024,22:49:23,Kaveri ugt level,90,54.89,263652.15
432,25/12/2024,22:29:23,Kaveri ugt level,88,53.59,257394.85
433,25/12/2024,22:09:23,Kaveri ugt level,89,52.15,250461.09
434,25/12/2024,21:49:23,Kaveri ugt level,89,50.46,242343.51
435,25/12/2024,21:29:23,Kaveri ugt level,91,49.01,235409.75
436,25/12/2024,21:09:23,Kaveri ugt level,90,48.13,231181.84
437,25/12/2024,20:49:23,Kaveri ugt level,92,48.24,231689.19
438,25/12/2024,20:29:23,Kaveri ugt level,90,48.24,231689.19
439,25/12/2024,20:09:23,Kaveri ugt level,92,48.84,234564.17
440,25/12/2024,19:49:23,Kaveri ugt level,93,52.82,253674.3
441,25/12/2024,19:29:24,Kaveri ugt level,94,52.85,253843.41
442,25/12/2024,19:09:24,Kaveri ugt level,92,52.11,250291.97
443,25/12/2024,18:49:24,Kaveri ugt level,94,51.9,249277.27
444,25/12/2024,18:29:24,Kaveri ugt level,91,51.9,249277.27
445,25/12/2024,18:09:24,Kaveri ugt level,90,51.9,249277.27
446,25/12/2024,17:49:24,Kaveri ugt level,90,51.9,249277.27
447,25/12/2024,17:29:23,Kaveri ugt level,92,51.9,249277.27
448,25/12/2024,17:09:23,Kaveri ugt level,90,51.9,249277.27
449,25/12/2024,16:49:23,Kaveri ugt level,92,51.9,249277.27
450,25/12/2024,16:29:35,Kaveri ugt level,92,51.9,249277.27
451,25/12/2024,16:09:32,Kaveri ugt level,92,52.15,250461.09
452,25/12/2024,15:49:23,Kaveri ugt level,92,56.13,269571.22
453,25/12/2024,15:29:23,Kaveri ugt level,93,60.18,289019.58
454,25/12/2024,15:09:23,Kaveri ugt level,96,63.59,305423.85
455,25/12/2024,14:49:23,Kaveri ugt level,96,64.08,307791.48
456,25/12/2024,14:29:23,Kaveri ugt level,95,66.55,319629.61
457,25/12/2024,14:09:23,Kaveri ugt level,94,68.24,327747.19
458,25/12/2024,13:49:23,Kaveri ugt level,98,70.07,336541.23
459,25/12/2024,13:29:23,Kaveri ugt level,96,72.01,345842.62
460,25/12/2024,13:09:23,Kaveri ugt level,94,70.67,339416.21
461,25/12/2024,12:49:24,Kaveri ugt level,96,68.49,328931
462,25/12/2024,12:29:24,Kaveri ugt level,95,66.48,319291.38
463,25/12/2024,12:09:24,Kaveri ugt level,95,64.33,308975.29
464,25/12/2024,11:49:24,Kaveri ugt level,95,62.36,299504.79
465,25/12/2024,11:29:24,Kaveri ugt level,95,62.46,300012.13
466,25/12/2024,11:09:24,Kaveri ugt level,96,68.03,326732.49
467,25/12/2024,10:49:23,Kaveri ugt level,92,72.89,350070.53
468,25/12/2024,10:29:24,Kaveri ugt level,93,76.02,365121.87
469,25/12/2024,10:09:24,Kaveri ugt level,92,78.91,378989.4
470,25/12/2024,09:49:24,Kaveri ugt level,94,79.26,380680.56
471,25/12/2024,09:29:24,Kaveri ugt level,91,78.94,379158.51
472,25/12/2024,09:09:24,Kaveri ugt level,91,78.42,376621.77
473,25/12/2024,08:49:24,Kaveri ugt level,91,77.5,372224.75
474,25/12/2024,08:29:24,Kaveri ugt level,89,76.55,367658.61
475,25/12/2024,08:09:24,Kaveri ugt level,91,75.28,361570.43
476,25/12/2024,07:50:02,Kaveri ugt level,92,73.84,354636.67
477,25/12/2024,07:29:25,Kaveri ugt level,93,72.15,346519.09
478,25/12/2024,07:09:25,Kaveri ugt level,90,70.53,338739.74
479,25/12/2024,06:50:05,Kaveri ugt level,90,69.82,335357.42
480,25/12/2024,06:29:24,Kaveri ugt level,90,72.99,350577.88
481,25/12/2024,06:09:24,Kaveri ugt level,88,74.86,359541.04
482,25/12/2024,05:49:24,Kaveri ugt level,89,75.39,362077.78
483,25/12/2024,05:29:24,Kaveri ugt level,91,79.26,380680.56
484,25/12/2024,05:09:55,Kaveri ugt level,89,82.22,394886.32
485,25/12/2024,04:49:25,Kaveri ugt level,90,82.22,394886.32
486,25/12/2024,04:29:25,Kaveri ugt level,92,80.14,384908.46
487,25/12/2024,04:09:25,Kaveri ugt level,93,78.1,375099.73
488,25/12/2024,03:49:25,Kaveri ugt level,89,76.13,365629.22
489,25/12/2024,03:29:25,Kaveri ugt level,88,74.01,355482.25
490,25/12/2024,03:09:25,Kaveri ugt level,92,71.97,345673.51
491,25/12/2024,02:49:25,Kaveri ugt level,89,70.14,336879.46
492,25/12/2024,02:29:25,Kaveri ugt level,90,68.42,328592.77
493,25/12/2024,02:09:25,Kaveri ugt level,89,66.44,319122.26
494,25/12/2024,01:49:25,Kaveri ugt level,89,64.82,311342.92
495,25/12/2024,01:29:25,Kaveri ugt level,90,64.89,311681.15
496,25/12/2024,01:09:25,Kaveri ugt level,88,64.89,311681.15
497,25/12/2024,00:49:25,Kaveri ugt level,90,64.89,311681.15
498,25/12/2024,00:29:25,Kaveri ugt level,93,64.82,311342.92
499,25/12/2024,00:09:25,Kaveri ugt level,92,64.44,309482.64
500,24/12/2024,23:49:25,Kaveri ugt level,92,63.91,306945.9
501,24/12/2024,23:29:25,Kaveri ugt level,92,62.92,302210.64
502,24/12/2024,23:09:25,Kaveri ugt level,90,61.9,297306.27
503,24/12/2024,22:49:25,Kaveri ugt level,92,60.46,290372.51
504,24/12/2024,22:29:25,Kaveri ugt level,90,59.33,284960.79
505,24/12/2024,22:09:25,Kaveri ugt level,90,58.31,280056.42
506,24/12/2024,21:49:25,Kaveri ugt level,93,56.62,271938.85
507,24/12/2024,21:29:26,Kaveri ugt level,89,55.39,266019.78
508,24/12/2024,21:09:26,Kaveri ugt level,88,53.87,258747.78
509,24/12/2024,20:49:26,Kaveri ugt level,93,52.43,251814.02
510,24/12/2024,20:29:26,Kaveri ugt level,88,50.7,243527.32
511,24/12/2024,20:09:26,Kaveri ugt level,89,49.23,236424.44
512,24/12/2024,19:49:26,Kaveri ugt level,89,48.13,231181.84
513,24/12/2024,19:29:25,Kaveri ugt level,90,49.26,236593.56
514,24/12/2024,19:09:26,Kaveri ugt level,90,48.42,232534.77
515,24/12/2024,18:49:26,Kaveri ugt level,91,48.38,232365.65
516,24/12/2024,18:29:26,Kaveri ugt level,93,48.38,232365.65
517,24/12/2024,18:09:26,Kaveri ugt level,92,48.38,232365.65
518,24/12/2024,17:49:26,Kaveri ugt level,92,48.38,232365.65
519,24/12/2024,17:29:26,Kaveri ugt level,93,48.38,232365.65
520,24/12/2024,17:09:25,Kaveri ugt level,93,48.38,232365.65
521,24/12/2024,16:49:25,Kaveri ugt level,92,48.38,232365.65
522,24/12/2024,16:29:25,Kaveri ugt level,92,50.63,243189.09
523,24/12/2024,16:09:25,Kaveri ugt level,94,54.44,261453.64
524,24/12/2024,15:49:26,Kaveri ugt level,94,54.61,262299.22
525,24/12/2024,15:29:26,Kaveri ugt level,93,56.97,273630.01
526,24/12/2024,15:09:25,Kaveri ugt level,94,60.56,290879.86
527,24/12/2024,14:49:26,Kaveri ugt level,95,63.8,306438.55
528,24/12/2024,14:29:26,Kaveri ugt level,96,63.31,304070.92
529,24/12/2024,14:09:26,Kaveri ugt level,97,61.37,294769.53
530,24/12/2024,13:49:25,Kaveri ugt level,99,59.05,283607.86
531,24/12/2024,13:29:26,Kaveri ugt level,98,57.39,275659.4
532,24/12/2024,13:09:26,Kaveri ugt level,100,55.11,264666.85
533,24/12/2024,12:49:26,Kaveri ugt level,99,53.84,258578.67
534,24/12/2024,12:29:26,Kaveri ugt level,99,53.31,256041.92
535,24/12/2024,12:09:26,Kaveri ugt level,100,53.66,257733.08
536,24/12/2024,11:49:26,Kaveri ugt level,99,57.39,275659.4
537,24/12/2024,11:29:26,Kaveri ugt level,99,62.43,299843.02
538,24/12/2024,11:09:26,Kaveri ugt level,100,68.03,326732.49
539,24/12/2024,10:49:25,Kaveri ugt level,98,71.8,344827.93
540,24/12/2024,10:29:26,Kaveri ugt level,95,74.68,358695.45
541,24/12/2024,10:09:26,Kaveri ugt level,98,74.68,358695.45
542,24/12/2024,09:49:26,Kaveri ugt level,96,74.68,358695.45
543,24/12/2024,09:29:26,Kaveri ugt level,96,74.68,358695.45
544,24/12/2024,09:09:26,Kaveri ugt level,95,74.72,358864.57
545,24/12/2024,08:49:26,Kaveri ugt level,94,74.72,358864.57
546,24/12/2024,08:29:25,Kaveri ugt level,93,74.19,356327.83
547,24/12/2024,08:09:25,Kaveri ugt level,94,73.66,353791.08
548,24/12/2024,07:49:25,Kaveri ugt level,93,72.46,348041.13
549,24/12/2024,07:29:26,Kaveri ugt level,90,71.58,343813.23
550,24/12/2024,07:09:26,Kaveri ugt level,89,72.15,346519.09
551,24/12/2024,06:49:26,Kaveri ugt level,88,74.37,357173.41
552,24/12/2024,06:29:26,Kaveri ugt level,88,76.48,367320.38
553,24/12/2024,06:09:26,Kaveri ugt level,92,78.94,379158.51
554,24/12/2024,05:49:26,Kaveri ugt level,89,78.73,378143.82
555,24/12/2024,05:29:26,Kaveri ugt level,91,77.61,372732.1
556,24/12/2024,05:09:26,Kaveri ugt level,88,77.57,372562.98
557,24/12/2024,04:49:26,Kaveri ugt level,89,77.57,372562.98
558,24/12/2024,04:29:26,Kaveri ugt level,90,77.57,372562.98
559,24/12/2024,04:09:26,Kaveri ugt level,90,77.57,372562.98
560,24/12/2024,03:49:26,Kaveri ugt level,89,77.57,372562.98
561,24/12/2024,03:29:26,Kaveri ugt level,90,77.57,372562.98
562,24/12/2024,03:09:26,Kaveri ugt level,89,77.57,372562.98
563,24/12/2024,02:49:26,Kaveri ugt level,89,77.57,372562.98
564,24/12/2024,02:29:26,Kaveri ugt level,88,77.57,372562.98
565,24/12/2024,02:09:26,Kaveri ugt level,92,77.57,372562.98
566,24/12/2024,01:49:26,Kaveri ugt level,89,77.57,372562.98
567,24/12/2024,01:29:26,Kaveri ugt level,90,77.57,372562.98
568,24/12/2024,01:09:26,Kaveri ugt level,88,77.57,372562.98
569,24/12/2024,00:49:25,Kaveri ugt level,87,77.57,372562.98
570,24/12/2024,00:29:25,Kaveri ugt level,88,77.46,372055.63
571,24/12/2024,00:09:26,Kaveri ugt level,90,77.04,370026.24
572,23/12/2024,23:49:26,Kaveri ugt level,91,76.27,366305.68
573,23/12/2024,23:29:26,Kaveri ugt level,89,75.39,362077.78
574,23/12/2024,23:09:26,Kaveri ugt level,91,77.64,372901.21
575,23/12/2024,22:49:26,Kaveri ugt level,90,75.74,363768.94
576,23/12/2024,22:29:26,Kaveri ugt level,89,71.73,344489.69
577,23/12/2024,22:09:26,Kaveri ugt level,88,67.89,326056.03
578,23/12/2024,21:49:27,Kaveri ugt level,89,63.66,305762.08
579,23/12/2024,21:29:27,Kaveri ugt level,89,59.58,286144.61
580,23/12/2024,21:09:27,Kaveri ugt level,94,55.85,268218.29
581,23/12/2024,20:49:27,Kaveri ugt level,93,53.77,258240.43
582,23/12/2024,20:29:27,Kaveri ugt level,93,51.94,249446.39
583,23/12/2024,20:09:28,Kaveri ugt level,95,51.2,245894.95
584,23/12/2024,19:49:27,Kaveri ugt level,92,53.7,257902.2
585,23/12/2024,19:29:28,Kaveri ugt level,89,54.68,262637.45
586,23/12/2024,19:09:27,Kaveri ugt level,93,56.76,272615.31
587,23/12/2024,18:49:28,Kaveri ugt level,90,59.08,283776.98
588,23/12/2024,18:29:27,Kaveri ugt level,95,61.06,293247.49
589,23/12/2024,18:09:27,Kaveri ugt level,92,59.68,286651.95
590,23/12/2024,17:49:25,Kaveri ugt level,90,59.54,285975.49
591,23/12/2024,17:29:26,Kaveri ugt level,92,59.54,285975.49
592,23/12/2024,17:09:36,Kaveri ugt level,93,59.54,285975.49
593,23/12/2024,16:49:26,Kaveri ugt level,92,59.51,285806.37
594,23/12/2024,16:29:26,Kaveri ugt level,93,59.54,285975.49
595,23/12/2024,16:09:27,Kaveri ugt level,92,59.51,285806.37
596,23/12/2024,15:49:27,Kaveri ugt level,93,60.56,290879.86
597,23/12/2024,15:29:27,Kaveri ugt level,94,64.08,307791.48
598,23/12/2024,15:09:27,Kaveri ugt level,94,68.13,327239.84
599,23/12/2024,14:49:22,Kaveri ugt level,92,70.63,339247.09
600,23/12/2024,14:29:22,Kaveri ugt level,97,70.14,336879.46
601,23/12/2024,14:09:22,Kaveri ugt level,96,67.99,326563.38
602,23/12/2024,13:49:23,Kaveri ugt level,98,65.74,315739.94
603,23/12/2024,13:29:23,Kaveri ugt level,100,63.59,305423.85
604,23/12/2024,13:09:23,Kaveri ugt level,96,65.04,312357.62
605,23/12/2024,12:49:24,Kaveri ugt level,100,66.76,320644.31
606,23/12/2024,12:29:24,Kaveri ugt level,97,68.66,329776.58
607,23/12/2024,12:09:25,Kaveri ugt level,98,72.54,348379.37
608,23/12/2024,11:49:25,Kaveri ugt level,97,76.37,366813.03
609,23/12/2024,11:29:25,Kaveri ugt level,97,80.63,387276.09
610,23/12/2024,11:09:25,Kaveri ugt level,96,82.57,396577.48
611,23/12/2024,10:49:25,Kaveri ugt level,97,82.82,397761.3
612,23/12/2024,10:29:25,Kaveri ugt level,95,82.85,397930.41
613,23/12/2024,10:09:26,Kaveri ugt level,95,82.85,397930.41
614,23/12/2024,09:49:27,Kaveri ugt level,95,82.82,397761.3
615,23/12/2024,09:29:27,Kaveri ugt level,96,82.43,395901.02
616,23/12/2024,09:09:26,Kaveri ugt level,95,84.23,404525.94
617,23/12/2024,08:49:27,Kaveri ugt level,95,85,408246.5
618,23/12/2024,08:29:27,Kaveri ugt level,94,84.01,403511.25
619,23/12/2024,08:09:27,Kaveri ugt level,91,82.64,396915.71
620,23/12/2024,07:49:27,Kaveri ugt level,94,80.92,388629.02
621,23/12/2024,07:29:28,Kaveri ugt level,92,79.01,379496.75
622,23/12/2024,07:09:27,Kaveri ugt level,92,77.5,372224.75
623,23/12/2024,06:49:27,Kaveri ugt level,90,78.03,374761.49
624,23/12/2024,06:29:27,Kaveri ugt level,92,79.65,382540.84
625,23/12/2024,06:09:28,Kaveri ugt level,92,83.59,401481.85
626,23/12/2024,05:49:29,Kaveri ugt level,90,83.73,402158.32
627,23/12/2024,05:29:29,Kaveri ugt level,90,82.54,396408.37
628,23/12/2024,05:09:29,Kaveri ugt level,89,81.65,392180.46
629,23/12/2024,04:49:28,Kaveri ugt level,90,81.69,392349.58
630,23/12/2024,04:29:29,Kaveri ugt level,90,81.69,392349.58
631,23/12/2024,04:09:29,Kaveri ugt level,90,81.69,392349.58
632,23/12/2024,03:49:28,Kaveri ugt level,90,81.69,392349.58
633,23/12/2024,03:29:28,Kaveri ugt level,89,81.69,392349.58
634,23/12/2024,03:09:28,Kaveri ugt level,91,81.69,392349.58
635,23/12/2024,02:49:28,Kaveri ugt level,88,81.69,392349.58
636,23/12/2024,02:29:28,Kaveri ugt level,88,81.69,392349.58
637,23/12/2024,02:09:28,Kaveri ugt level,89,81.73,392518.69
638,23/12/2024,01:49:28,Kaveri ugt level,88,81.73,392518.69
639,23/12/2024,01:29:29,Kaveri ugt level,91,81.73,392518.69
640,23/12/2024,01:09:29,Kaveri ugt level,89,81.76,392687.81
641,23/12/2024,00:49:29,Kaveri ugt level,88,81.8,392856.93
642,23/12/2024,00:29:29,Kaveri ugt level,89,81.44,391165.76
643,23/12/2024,00:09:29,Kaveri ugt level,88,80.81,388121.67
644,22/12/2024,23:49:29,Kaveri ugt level,89,80,384232
645,22/12/2024,23:29:29,Kaveri ugt level,89,78.8,378482.05
646,22/12/2024,23:09:29,Kaveri ugt level,91,77.64,372901.21
647,22/12/2024,22:49:29,Kaveri ugt level,89,76.13,365629.22
648,22/12/2024,22:29:30,Kaveri ugt level,88,74.05,355651.36
649,22/12/2024,22:09:29,Kaveri ugt level,92,72.39,347702.9
650,22/12/2024,21:49:30,Kaveri ugt level,90,72.22,346857.32
651,22/12/2024,21:29:29,Kaveri ugt level,90,74.86,359541.04
652,22/12/2024,21:09:29,Kaveri ugt level,92,75.21,361232.2
653,22/12/2024,20:49:29,Kaveri ugt level,89,74.05,355651.36
654,22/12/2024,20:29:30,Kaveri ugt level,88,72.68,349055.83
655,22/12/2024,20:09:30,Kaveri ugt level,92,71.2,341952.95
656,22/12/2024,19:49:29,Kaveri ugt level,93,70.77,339923.56
657,22/12/2024,19:29:29,Kaveri ugt level,93,71.23,342122.07
658,22/12/2024,19:09:29,Kaveri ugt level,92,67.85,325886.91
659,22/12/2024,18:49:29,Kaveri ugt level,89,67.5,324195.75
660,22/12/2024,18:29:29,Kaveri ugt level,95,68.27,327916.31
661,22/12/2024,18:09:30,Kaveri ugt level,90,69.23,332482.44
662,22/12/2024,17:49:30,Kaveri ugt level,90,69.19,332313.33
663,22/12/2024,17:29:29,Kaveri ugt level,90,69.15,332144.21
664,22/12/2024,17:09:29,Kaveri ugt level,92,69.12,331975.1
665,22/12/2024,16:49:29,Kaveri ugt level,90,66.55,319629.61
666,22/12/2024,16:29:29,Kaveri ugt level,95,63.73,306100.32
667,22/12/2024,16:09:39,Kaveri ugt level,94,62.78,301534.18
668,22/12/2024,15:49:30,Kaveri ugt level,92,62.71,301195.95
669,22/12/2024,15:29:30,Kaveri ugt level,94,66.51,319460.5
670,22/12/2024,15:09:30,Kaveri ugt level,92,69.75,335019.19
671,22/12/2024,14:49:30,Kaveri ugt level,94,72.99,350577.88
672,22/12/2024,14:29:30,Kaveri ugt level,93,73.27,351930.81
673,22/12/2024,14:09:30,Kaveri ugt level,92,72.25,347026.44
674,22/12/2024,13:49:30,Kaveri ugt level,95,71.41,342967.65
675,22/12/2024,13:29:31,Kaveri ugt level,95,73.38,352438.15
676,22/12/2024,13:09:30,Kaveri ugt level,93,76.41,366982.15
677,22/12/2024,12:49:30,Kaveri ugt level,97,79.05,379665.86
678,22/12/2024,12:29:30,Kaveri ugt level,96,82.04,394040.74
679,22/12/2024,12:09:31,Kaveri ugt level,94,84.23,404525.94
680,22/12/2024,11:49:31,Kaveri ugt level,96,84.96,408077.38
681,22/12/2024,11:29:30,Kaveri ugt level,92,84.3,404864.18
682,22/12/2024,11:09:30,Kaveri ugt level,94,83.7,401989.2
683,22/12/2024,10:49:30,Kaveri ugt level,95,83.7,401989.2
684,22/12/2024,10:29:31,Kaveri ugt level,95,83.73,402158.32
685,22/12/2024,10:09:31,Kaveri ugt level,92,83.73,402158.32
686,22/12/2024,09:49:30,Kaveri ugt level,94,83.73,402158.32
687,22/12/2024,09:29:31,Kaveri ugt level,93,83.77,402327.43
688,22/12/2024,09:09:31,Kaveri ugt level,93,83.77,402327.43
689,22/12/2024,08:49:30,Kaveri ugt level,92,83.8,402496.55
690,22/12/2024,08:29:31,Kaveri ugt level,90,83.84,402665.67
691,22/12/2024,08:09:31,Kaveri ugt level,92,84.96,408077.38
692,22/12/2024,07:49:31,Kaveri ugt level,90,86.37,414842.03
693,22/12/2024,07:29:30,Kaveri ugt level,89,85.99,412981.75
694,22/12/2024,07:09:31,Kaveri ugt level,89,88.56,425327.24
695,22/12/2024,06:49:31,Kaveri ugt level,88,87.57,420591.98
696,22/12/2024,06:09:30,Kaveri ugt level,91,87.54,420422.87
697,22/12/2024,05:49:30,Kaveri ugt level,89,88.63,425665.47
698,22/12/2024,05:29:30,Kaveri ugt level,90,89.96,432091.88
699,22/12/2024,05:09:30,Kaveri ugt level,89,90.39,434121.28
700,22/12/2024,04:49:31,Kaveri ugt level,93,87.32,419408.17
701,22/12/2024,04:29:31,Kaveri ugt level,92,83.52,401143.62
702,22/12/2024,04:09:31,Kaveri ugt level,92,79.47,381695.26
703,22/12/2024,03:49:31,Kaveri ugt level,88,75.81,364107.17
704,22/12/2024,03:29:31,Kaveri ugt level,91,72.46,348041.13
705,22/12/2024,03:09:31,Kaveri ugt level,90,71.23,342122.07
706,22/12/2024,02:49:31,Kaveri ugt level,88,69.89,335695.65
707,22/12/2024,02:29:31,Kaveri ugt level,90,69.79,335188.3
708,22/12/2024,02:09:31,Kaveri ugt level,92,69.61,334342.72
709,22/12/2024,01:49:31,Kaveri ugt level,91,69.61,334342.72
710,22/12/2024,01:29:31,Kaveri ugt level,92,69.75,335019.19
711,22/12/2024,01:09:31,Kaveri ugt level,89,70.63,339247.09
712,22/12/2024,00:49:31,Kaveri ugt level,91,74.61,358357.22
713,22/12/2024,00:29:31,Kaveri ugt level,94,77.64,372901.21
714,22/12/2024,00:09:32,Kaveri ugt level,95,75.46,362416.01
715,21/12/2024,23:49:32,Kaveri ugt level,90,73.31,352099.92
716,21/12/2024,23:29:32,Kaveri ugt level,89,70.99,340938.25
717,21/12/2024,23:09:31,Kaveri ugt level,92,68.87,330791.28
718,21/12/2024,22:49:32,Kaveri ugt level,92,67.01,321828.12
719,21/12/2024,22:29:31,Kaveri ugt level,93,65,312188.5
720,21/12/2024,22:09:32,Kaveri ugt level,94,62.92,302210.64
721,21/12/2024,21:49:32,Kaveri ugt level,95,60.95,292740.14
722,21/12/2024,21:29:32,Kaveri ugt level,90,64.23,308467.94
723,21/12/2024,21:09:31,Kaveri ugt level,92,67.68,325041.33
724,21/12/2024,20:49:31,Kaveri ugt level,93,67.68,325041.33
725,21/12/2024,20:29:31,Kaveri ugt level,95,66.13,317600.22
726,21/12/2024,20:09:32,Kaveri ugt level,96,64.4,309313.52
727,21/12/2024,19:49:32,Kaveri ugt level,93,61.62,295953.35
728,21/12/2024,19:29:32,Kaveri ugt level,95,58.42,280563.77
729,21/12/2024,19:09:32,Kaveri ugt level,90,55.46,266358.01
730,21/12/2024,18:49:32,Kaveri ugt level,93,52.43,251814.02
731,21/12/2024,18:29:32,Kaveri ugt level,92,49.44,237439.14
732,21/12/2024,18:09:32,Kaveri ugt level,94,47.15,226446.59
733,21/12/2024,17:49:32,Kaveri ugt level,91,46.23,222049.57
734,21/12/2024,17:29:32,Kaveri ugt level,95,46.23,222049.57
735,21/12/2024,17:09:32,Kaveri ugt level,91,46.23,222049.57
736,21/12/2024,16:49:32,Kaveri ugt level,92,46.23,222049.57
737,21/12/2024,16:29:32,Kaveri ugt level,93,46.23,222049.57
738,21/12/2024,16:09:32,Kaveri ugt level,92,49.37,237100.91
739,21/12/2024,15:49:32,Kaveri ugt level,92,54.05,259593.36
740,21/12/2024,15:29:32,Kaveri ugt level,92,57.96,278365.26
741,21/12/2024,15:09:32,Kaveri ugt level,94,61.83,296968.04
742,21/12/2024,14:49:32,Kaveri ugt level,94,64.37,309144.41
743,21/12/2024,14:29:32,Kaveri ugt level,95,62.39,299673.9
744,21/12/2024,14:09:32,Kaveri ugt level,94,59.47,285637.26
745,21/12/2024,13:49:32,Kaveri ugt level,96,56.51,271431.5
746,21/12/2024,13:29:32,Kaveri ugt level,94,53.73,258071.32
747,21/12/2024,13:09:32,Kaveri ugt level,96,53.73,258071.32
748,21/12/2024,12:49:33,Kaveri ugt level,95,53.7,257902.2
749,21/12/2024,08:49:33,Kaveri ugt level,90,60.42,290203.39
750,21/12/2024,08:29:32,Kaveri ugt level,91,60.39,290034.28
751,21/12/2024,08:09:32,Kaveri ugt level,90,60.39,290034.28
752,21/12/2024,07:49:32,Kaveri ugt level,88,60.42,290203.39
753,21/12/2024,07:29:32,Kaveri ugt level,92,60.39,290034.28
754,21/12/2024,07:09:33,Kaveri ugt level,89,57.57,276504.98
755,21/12/2024,06:49:32,Kaveri ugt level,94,57.64,276843.21
